Date,Campaign,Campaign Id,Ad Group,Ad ID,Impressions,Clicks,Conversions (1-Per-Click),Interactions,Avg Position,Cost
14/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,8,0,0,0,1.8,0
15/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,18,0,0,0,1.2,0
16/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
17/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,6,0,0,0,1.2,0
18/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,34,0,0,0,2.2,0
19/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,23,0,0,0,1.7,0
20/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,324,0,0,0,1.5,0
21/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,1,0
22/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,4,0,0,0,1,0
23/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
24/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,31,1,0,1,1.5,19.11
25/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,19,0,0,0,1.2,0
26/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,46,0,0,0,1.3,0
27/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
28/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,28,0,0,0,1.6,0
29/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,8,1,0,1,1.1,4.14
30/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,16,1,0,1,1,4.22
31/07/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,27,0,0,0,1.1,0
1/8/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,20,1,0,1,1.2,7.34
2/8/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,8,0,0,0,1,0
3/8/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,503,0,0,0,1,0
4/8/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
5/8/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,6,0,0,0,1,0
6/8/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,119,0,0,0,1,0
7/8/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,31,0,0,0,2,0
8/8/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,13,0,0,0,1,0
9/8/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,1,0
10/8/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,2,0
11/8/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,417,0,0,0,1,0
12/8/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,3,0
13/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,3,0
14/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,1.3,0
15/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,159,0,0,0,1.3,0
16/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,120,0,0,0,1.1,0
17/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,11,0,0,0,1.1,0
18/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,4,0,0,0,1,0
19/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
20/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,6,0,0,0,1,0
21/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
22/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,4,0,0,0,1,0
23/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,4,0,0,0,1,0
24/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1.5,0
25/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,4,0,0,0,1,0
26/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
27/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,17,0,0,0,1.9,0
28/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
29/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1876,23,0,23,1,23.77
30/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,6,2,0,2,1,7.03
31/08/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
1/9/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,396,4,3,4,1,17.89
2/9/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,126,0,0,0,1,0
3/9/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,12,0,0,0,1,0
4/9/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,66,0,0,0,1,0
5/9/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
6/9/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
7/9/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,338,3,0,3,2,39.95
8/9/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,1,0,1,1.3,1.04
9/9/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,1,0
10/9/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,4,0
11/9/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,53,0,0,0,1.3,0
12/9/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,1,0,1,1.7,10.81
13/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,7,1,0,1,1,6.25
14/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,11,0,0,0,1,0
15/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,6055,9,0,9,1,24.17
16/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
17/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,4,0,0,0,1.3,0
18/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,1,0
19/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,12,0,0,0,1.3,0
20/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
21/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,7,0,0,0,1.1,0
22/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,2,0
23/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
24/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,15,0,0,0,1.1,0
25/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,699,0,0,0,1,0
26/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,73,1,0,1,2.2,14.98
27/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,18,0,0,0,1.2,0
28/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,10,0,0,0,1,0
29/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,5,0,0,0,3.4,0
30/09/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,5,0,0,0,1.2,0
1/10/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,8,0,0,0,1,0
2/10/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,201,2,0,2,2.1,19.87
3/10/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,15,0,0,0,1,0
4/10/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,10,0,0,0,1,0
5/10/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
6/10/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
7/10/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
8/10/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,4,0,0,0,1,0
9/10/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
10/10/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,24,0,0,0,1.7,0
11/10/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,10765,12,0,12,1.2,46.98
12/10/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,10520,10,0,10,1,44.42
13/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,19,8,0,8,1,17.8
14/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
15/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
16/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,2,0
17/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
18/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,2,0,2,1,9.66
19/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,10,0,0,0,2.2,0
20/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,46,1,0,1,1.7,10.95
21/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,4,0
22/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,23,0,0,0,4,0
23/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,8,0,0,0,1.4,0
24/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,1,0
25/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
26/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
27/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,1,0,1,1,1.38
28/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,3.5,0
29/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,3,0
30/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
31/10/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,9,0,0,0,3.4,0
1/11/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,2.5,0
2/11/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,5,0
3/11/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,17,0,0,0,1,0
4/11/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,4,0,0,0,1,0
5/11/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,8,0,0,0,1,0
6/11/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
7/11/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,1,1,1,1,9.99
8/11/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
9/11/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,38,0,0,0,3.5,0
10/11/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,3,0
11/11/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,336,0,0,0,1,0
12/11/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,8,2,0,2,1.6,21.15
13/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,1,0,1,1,6.56
14/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,1,0,1,1,2.4
15/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,16057,22,0,22,1,52.74
16/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,2,0
17/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1540,28,0,28,1,68.84
18/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,3.5,0
19/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
20/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
21/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
22/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,7,0,0,0,1.1,0
23/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,15,0,0,0,1.3,0
24/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
25/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
26/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,71,1,0,1,1,5.29
27/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
28/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,16,1,0,1,1,10.17
29/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,9,0,0,0,1,0
30/11/2016 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,13,2,0,2,1,3.19
1/12/2016 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,12,0,0,0,1,0
13/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,25,0,0,0,1.3,0
14/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,5,0,0,0,2.4,0
15/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,232,0,0,0,1,0
16/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,11,0,0,0,1.5,0
17/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,10,1,0,1,1.5,14.89
18/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,2,0,0,0,1,0
19/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,12,0,0,0,1,0
20/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,3,0,0,0,1,0
21/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,30,0,0,0,1,0
22/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,6,0,0,0,1,0
23/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,7,0,0,0,1,0
24/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,3,0,0,0,1.3,0
25/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,152,5,0,5,1.9,36.58
26/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,11,0,0,0,1,0
27/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,33,2,0,2,1.5,24.08
28/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,5,0,0,0,1.4,0
29/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,3,0,0,0,1,0
30/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,9,0,0,0,3,0
31/07/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,4575,18,0,18,1,73.45
1/8/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,21,0,0,0,1,0
2/8/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,2,0,0,0,1,0
3/8/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1,0,0,0,1,0
4/8/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,91,1,0,1,3.8,17.63
5/8/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,6,0,0,0,1,0
6/8/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1331,21,0,21,1,11.24
7/8/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,5,0,0,0,1.4,0
8/8/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,7,0,0,0,1,0
9/8/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,13,0,0,0,1.2,0
10/8/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,4,0,0,0,1,0
11/8/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,3,0,0,0,1.3,0
12/8/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1633,2,0,2,1,1.46
13/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,5,0,0,0,1.4,0
14/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,6,0,0,0,1,0
15/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,5,0,0,0,1.6,0
16/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,803,1,1,134,1,22.76
17/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,70,0,0,0,1,0
18/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,5,0,0,0,4.2,0
19/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,65,0,0,0,4.9,0
20/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,2,0,0,0,1,0
21/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1,0,0,0,1,0
22/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,3,0,0,0,1,0
23/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,2,0,0,0,1,0
24/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,11,0,0,0,1,0
25/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1,0,0,0,7,0
26/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,5,0,0,0,1,0
27/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1,1,0,1,1,12.77
28/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,58,1,0,1,1,3.72
29/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,6,1,0,1,1,11.98
30/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,7,0,0,0,4.4,0
31/08/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1,0,0,0,4,0
1/9/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1,0,0,0,1,0
2/9/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,49,0,0,0,1.2,0
3/9/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,13,1,0,1,2,8.38
8/9/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,24,1,0,1,1.5,12.44
9/9/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1,1,0,1,2,2.53
10/9/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,6,0,0,0,1,0
11/9/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,3,0,0,0,1.3,0
12/9/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,3599,11,0,11,1,33.63
13/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,82,1,0,1,1,0.18
14/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1,0,0,0,1,0
15/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,11,0,0,0,1,0
16/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,4,1,0,1,1,0.17
17/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,7,0,0,0,2,0
18/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,14,0,0,0,1.4,0
19/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,2,0,0,0,1.5,0
20/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1,0,0,0,1,0
21/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,3,0,0,0,3,0
22/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,7,0,0,0,1,0
23/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1,0,0,0,1,0
24/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,3363,2,0,2,1,4.07
25/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,23,0,0,0,1.3,0
26/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,5,0,0,0,2.2,0
27/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,2,0,0,0,1.5,0
28/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,73,0,0,0,1,0
29/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,16,0,0,0,1.2,0
30/09/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,46,0,0,0,3.5,0
1/10/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,10,1,0,1,1,5.26
2/10/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,16,0,0,0,1.1,0
3/10/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,32,0,0,0,1,0
4/10/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,2,0,0,0,1,0
5/10/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,19,0,0,0,7.3,0
6/10/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,2,0,0,0,1,0
7/10/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,3,0,0,0,1,0
8/10/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,7,0,0,0,1.3,0
9/10/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1,0,0,0,1,0
10/10/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,4,0,0,0,1,0
11/10/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1,0,0,0,1,0
17/10/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1,0,0,0,1,0
18/10/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1,0,0,0,1,0
19/10/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1,0,0,0,1,0
20/10/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,10,0,0,0,1.1,0
21/10/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1,0,0,0,1,0
22/10/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,3,0,0,0,1.3,0
23/10/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,8,1,0,1,1.6,20.96
24/10/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,12,0,0,0,2.8,0
25/10/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,1248,1,0,190,1,21.41
26/10/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,110,0,0,0,1,0
27/10/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,8,0,0,0,5.6,0
28/10/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,11,0,0,0,1.2,0
29/10/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,94,0,0,0,1,0
30/10/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,18,0,0,0,1,0
31/10/2015 00:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,6,0,0,0,1,0
1/11/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,358,1,0,1,2,12.46
2/11/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,310,3,0,3,2.7,67.22
3/11/2015 0:00,recruiting_north,175914109,ga_recruiting_ad_north,44920266829,41526,40,2,40,1,210.15
